,init.walk,maxwalk,remaining walkers,duration (sec.),mean man,mean infil,Location,map_name,Cells,Min Depth (m),Max Depth (m),Seed,Resolution (m),scalar_str,Particle Scalar,Number of iterations (cells),Mean flow velocity (m/s),Time Step (s),Time at Step (s),Time at Step (min),Mean Source Rate (Rain Fall Excess) (m/s),Compute Time (s),particles,Particle Density
11,201570,50397,7792,7200,0.232658,0.0,clay-center,depth_1_025_8.120,468969,0.00038666639011353254,0.924659013748169,8,1,025,0.25,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,102.8832573890686,50397.25,0.25
0,201570,50397,191986,7200,0.232658,0.0,clay-center,depth_1_025_9.010,468969,0.00038666639011353254,0.4608859717845917,9,1,025,0.25,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,102.96334671974182,50397.25,0.25
1,201570,50397,184557,7200,0.232658,0.0,clay-center,depth_1_025_9.020,468969,0.00038666639011353254,0.5299631953239441,9,1,025,0.25,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,102.96334671974182,50397.25,0.25
2,201570,50397,160323,7200,0.232658,0.0,clay-center,depth_1_025_9.030,468969,0.00038666639011353254,0.58413165807724,9,1,025,0.25,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,102.96334671974182,50397.25,0.25
3,201570,50397,137820,7200,0.232658,0.0,clay-center,depth_1_025_9.040,468969,0.00038666639011353254,0.637627124786377,9,1,025,0.25,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,102.96334671974182,50397.25,0.25
4,201570,50397,120613,7200,0.232658,0.0,clay-center,depth_1_025_9.050,468969,0.00038666639011353254,0.6899427175521851,9,1,025,0.25,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,102.96334671974182,50397.25,0.25
5,201570,50397,103367,7200,0.232658,0.0,clay-center,depth_1_025_9.060,468969,0.00038666639011353254,0.7439733147621155,9,1,025,0.25,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,102.96334671974182,50397.25,0.25
6,201570,50397,85146,7200,0.232658,0.0,clay-center,depth_1_025_9.070,468969,0.00038666639011353254,0.8011760711669922,9,1,025,0.25,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,102.96334671974182,50397.25,0.25
7,201570,50397,64059,7200,0.232658,0.0,clay-center,depth_1_025_9.080,468969,0.00038666639011353254,0.8486958742141724,9,1,025,0.25,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,102.96334671974182,50397.25,0.25
8,201570,50397,43106,7200,0.232658,0.0,clay-center,depth_1_025_9.090,468969,0.00038666639011353254,0.8837544918060303,9,1,025,0.25,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,102.96334671974182,50397.25,0.25
9,201570,50397,25924,7200,0.232658,0.0,clay-center,depth_1_025_9.100,468969,0.00038666639011353254,0.9061623215675354,9,1,025,0.25,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,102.96334671974182,50397.25,0.25
10,201570,50397,14325,7200,0.232658,0.0,clay-center,depth_1_025_9.110,468969,0.00038666639011353254,0.9188841581344604,9,1,025,0.25,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,102.96334671974182,50397.25,0.25
11,201570,50397,7642,7200,0.232658,0.0,clay-center,depth_1_025_9.120,468969,0.00038666639011353254,0.9257068634033203,9,1,025,0.25,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,102.96334671974182,50397.25,0.25
0,201570,100794,192047,7200,0.232658,0.0,clay-center,depth_1_05_0.010,468969,0.00038666639011353254,0.46100151538848877,0,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,103.21816754341124,100794.5,0.5
1,201570,100794,184588,7200,0.232658,0.0,clay-center,depth_1_05_0.020,468969,0.00038666639011353254,0.530256450176239,0,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,103.21816754341124,100794.5,0.5
2,201570,100794,160209,7200,0.232658,0.0,clay-center,depth_1_05_0.030,468969,0.00038666639011353254,0.5847657918930054,0,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,103.21816754341124,100794.5,0.5
3,201570,100794,137672,7200,0.232658,0.0,clay-center,depth_1_05_0.040,468969,0.00038666639011353254,0.6381057500839233,0,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,103.21816754341124,100794.5,0.5
4,201570,100794,120380,7200,0.232658,0.0,clay-center,depth_1_05_0.050,468969,0.00038666639011353254,0.6895988583564758,0,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,103.21816754341124,100794.5,0.5
5,201570,100794,103302,7200,0.232658,0.0,clay-center,depth_1_05_0.060,468969,0.00038666639011353254,0.7434152364730835,0,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,103.21816754341124,100794.5,0.5
6,201570,100794,84960,7200,0.232658,0.0,clay-center,depth_1_05_0.070,468969,0.00038666639011353254,0.7996363043785095,0,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,103.21816754341124,100794.5,0.5
7,201570,100794,63947,7200,0.232658,0.0,clay-center,depth_1_05_0.080,468969,0.00038666639011353254,0.8494923710823059,0,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,103.21816754341124,100794.5,0.5
8,201570,100794,43248,7200,0.232658,0.0,clay-center,depth_1_05_0.090,468969,0.00038666639011353254,0.8835994005203247,0,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,103.21816754341124,100794.5,0.5
9,201570,100794,25951,7200,0.232658,0.0,clay-center,depth_1_05_0.100,468969,0.00038666639011353254,0.9044307470321655,0,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,103.21816754341124,100794.5,0.5
10,201570,100794,14526,7200,0.232658,0.0,clay-center,depth_1_05_0.110,468969,0.00038666639011353254,0.915667712688446,0,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,103.21816754341124,100794.5,0.5
11,201570,100794,7705,7200,0.232658,0.0,clay-center,depth_1_05_0.120,468969,0.00038666639011353254,0.922768771648407,0,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,103.21816754341124,100794.5,0.5
0,201570,100794,191976,7200,0.232658,0.0,clay-center,depth_1_05_1.010,468969,0.00038666639011353254,0.46010956168174744,1,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,103.0851981639862,100794.5,0.5
1,201570,100794,184517,7200,0.232658,0.0,clay-center,depth_1_05_1.020,468969,0.00038666639011353254,0.5311281085014343,1,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,103.0851981639862,100794.5,0.5
2,201570,100794,160228,7200,0.232658,0.0,clay-center,depth_1_05_1.030,468969,0.00038666639011353254,0.5850686430931091,1,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,103.0851981639862,100794.5,0.5
3,201570,100794,137701,7200,0.232658,0.0,clay-center,depth_1_05_1.040,468969,0.00038666639011353254,0.6386338472366333,1,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,103.0851981639862,100794.5,0.5
4,201570,100794,120578,7200,0.232658,0.0,clay-center,depth_1_05_1.050,468969,0.00038666639011353254,0.6896114945411682,1,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,103.0851981639862,100794.5,0.5
5,201570,100794,103568,7200,0.232658,0.0,clay-center,depth_1_05_1.060,468969,0.00038666639011353254,0.7452592849731445,1,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,103.0851981639862,100794.5,0.5
6,201570,100794,85172,7200,0.232658,0.0,clay-center,depth_1_05_1.070,468969,0.00038666639011353254,0.8012474179267883,1,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,103.0851981639862,100794.5,0.5
7,201570,100794,64299,7200,0.232658,0.0,clay-center,depth_1_05_1.080,468969,0.00038666639011353254,0.8502910733222961,1,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,103.0851981639862,100794.5,0.5
8,201570,100794,43206,7200,0.232658,0.0,clay-center,depth_1_05_1.090,468969,0.00038666639011353254,0.8843106031417847,1,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,103.0851981639862,100794.5,0.5
9,201570,100794,26175,7200,0.232658,0.0,clay-center,depth_1_05_1.100,468969,0.00038666639011353254,0.9066198468208313,1,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,103.0851981639862,100794.5,0.5
10,201570,100794,14609,7200,0.232658,0.0,clay-center,depth_1_05_1.110,468969,0.00038666639011353254,0.9194234013557434,1,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,103.0851981639862,100794.5,0.5
11,201570,100794,7807,7200,0.232658,0.0,clay-center,depth_1_05_1.120,468969,0.00038666639011353254,0.9262227416038513,1,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,103.0851981639862,100794.5,0.5
0,201570,100794,191940,7200,0.232658,0.0,clay-center,depth_1_05_2.010,468969,0.00038666639011353254,0.460613489151001,2,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,102.98411059379578,100794.5,0.5
1,201570,100794,184405,7200,0.232658,0.0,clay-center,depth_1_05_2.020,468969,0.00038666639011353254,0.5304819941520691,2,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,102.98411059379578,100794.5,0.5
2,201570,100794,160027,7200,0.232658,0.0,clay-center,depth_1_05_2.030,468969,0.00038666639011353254,0.5845580101013184,2,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,102.98411059379578,100794.5,0.5
3,201570,100794,137559,7200,0.232658,0.0,clay-center,depth_1_05_2.040,468969,0.00038666639011353254,0.6370818018913269,2,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,102.98411059379578,100794.5,0.5
4,201570,100794,120393,7200,0.232658,0.0,clay-center,depth_1_05_2.050,468969,0.00038666639011353254,0.6891759634017944,2,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,102.98411059379578,100794.5,0.5
5,201570,100794,103389,7200,0.232658,0.0,clay-center,depth_1_05_2.060,468969,0.00038666639011353254,0.742965042591095,2,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,102.98411059379578,100794.5,0.5
6,201570,100794,84958,7200,0.232658,0.0,clay-center,depth_1_05_2.070,468969,0.00038666639011353254,0.7980859279632568,2,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,102.98411059379578,100794.5,0.5
7,201570,100794,64127,7200,0.232658,0.0,clay-center,depth_1_05_2.080,468969,0.00038666639011353254,0.8462181687355042,2,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,102.98411059379578,100794.5,0.5
8,201570,100794,43419,7200,0.232658,0.0,clay-center,depth_1_05_2.090,468969,0.00038666639011353254,0.8810267448425293,2,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,102.98411059379578,100794.5,0.5
9,201570,100794,26238,7200,0.232658,0.0,clay-center,depth_1_05_2.100,468969,0.00038666639011353254,0.9033743739128113,2,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,102.98411059379578,100794.5,0.5
10,201570,100794,14616,7200,0.232658,0.0,clay-center,depth_1_05_2.110,468969,0.00038666639011353254,0.9164092540740967,2,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,102.98411059379578,100794.5,0.5
11,201570,100794,7788,7200,0.232658,0.0,clay-center,depth_1_05_2.120,468969,0.00038666639011353254,0.9231454730033875,2,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,102.98411059379578,100794.5,0.5
0,201570,100794,192024,7200,0.232658,0.0,clay-center,depth_1_05_3.010,468969,0.00038666639011353254,0.46015915274620056,3,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,103.275484085083,100794.5,0.5
1,201570,100794,184580,7200,0.232658,0.0,clay-center,depth_1_05_3.020,468969,0.00038666639011353254,0.5310943126678467,3,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,103.275484085083,100794.5,0.5
2,201570,100794,160388,7200,0.232658,0.0,clay-center,depth_1_05_3.030,468969,0.00038666639011353254,0.5853748321533203,3,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,103.275484085083,100794.5,0.5
3,201570,100794,137578,7200,0.232658,0.0,clay-center,depth_1_05_3.040,468969,0.00038666639011353254,0.6371084451675415,3,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,103.275484085083,100794.5,0.5
4,201570,100794,120108,7200,0.232658,0.0,clay-center,depth_1_05_3.050,468969,0.00038666639011353254,0.6886013746261597,3,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,103.275484085083,100794.5,0.5
5,201570,100794,103405,7200,0.232658,0.0,clay-center,depth_1_05_3.060,468969,0.00038666639011353254,0.7423374056816101,3,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,103.275484085083,100794.5,0.5
6,201570,100794,84884,7200,0.232658,0.0,clay-center,depth_1_05_3.070,468969,0.00038666639011353254,0.7981260418891907,3,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,103.275484085083,100794.5,0.5
7,201570,100794,63818,7200,0.232658,0.0,clay-center,depth_1_05_3.080,468969,0.00038666639011353254,0.8466529846191406,3,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,103.275484085083,100794.5,0.5
8,201570,100794,43017,7200,0.232658,0.0,clay-center,depth_1_05_3.090,468969,0.00038666639011353254,0.8801984190940857,3,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,103.275484085083,100794.5,0.5
9,201570,100794,25740,7200,0.232658,0.0,clay-center,depth_1_05_3.100,468969,0.00038666639011353254,0.9013674259185791,3,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,103.275484085083,100794.5,0.5
10,201570,100794,14610,7200,0.232658,0.0,clay-center,depth_1_05_3.110,468969,0.00038666639011353254,0.9143481850624084,3,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,103.275484085083,100794.5,0.5
11,201570,100794,7769,7200,0.232658,0.0,clay-center,depth_1_05_3.120,468969,0.00038666639011353254,0.9215834736824036,3,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,103.275484085083,100794.5,0.5
0,201570,100794,191949,7200,0.232658,0.0,clay-center,depth_1_05_4.010,468969,0.00038666639011353254,0.460283100605011,4,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,103.105731010437,100794.5,0.5
1,201570,100794,184524,7200,0.232658,0.0,clay-center,depth_1_05_4.020,468969,0.00038666639011353254,0.5305609107017517,4,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,103.105731010437,100794.5,0.5
2,201570,100794,160285,7200,0.232658,0.0,clay-center,depth_1_05_4.030,468969,0.00038666639011353254,0.5848467946052551,4,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,103.105731010437,100794.5,0.5
3,201570,100794,137688,7200,0.232658,0.0,clay-center,depth_1_05_4.040,468969,0.00038666639011353254,0.638809859752655,4,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,103.105731010437,100794.5,0.5
4,201570,100794,120634,7200,0.232658,0.0,clay-center,depth_1_05_4.050,468969,0.00038666639011353254,0.6901981234550476,4,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,103.105731010437,100794.5,0.5
5,201570,100794,103499,7200,0.232658,0.0,clay-center,depth_1_05_4.060,468969,0.00038666639011353254,0.7450645565986633,4,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,103.105731010437,100794.5,0.5
6,201570,100794,85196,7200,0.232658,0.0,clay-center,depth_1_05_4.070,468969,0.00038666639011353254,0.8023916482925415,4,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,103.105731010437,100794.5,0.5
7,201570,100794,64148,7200,0.232658,0.0,clay-center,depth_1_05_4.080,468969,0.00038666639011353254,0.8500358462333679,4,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,103.105731010437,100794.5,0.5
8,201570,100794,42969,7200,0.232658,0.0,clay-center,depth_1_05_4.090,468969,0.00038666639011353254,0.8841208219528198,4,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,103.105731010437,100794.5,0.5
9,201570,100794,26094,7200,0.232658,0.0,clay-center,depth_1_05_4.100,468969,0.00038666639011353254,0.905880868434906,4,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,103.105731010437,100794.5,0.5
10,201570,100794,14507,7200,0.232658,0.0,clay-center,depth_1_05_4.110,468969,0.00038666639011353254,0.9187929630279541,4,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,103.105731010437,100794.5,0.5
11,201570,100794,7641,7200,0.232658,0.0,clay-center,depth_1_05_4.120,468969,0.00038666639011353254,0.9256212711334229,4,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,103.105731010437,100794.5,0.5
0,201570,100794,192005,7200,0.232658,0.0,clay-center,depth_1_05_5.010,468969,0.00038666639011353254,0.4595845937728882,5,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,102.35749435424805,100794.5,0.5
1,201570,100794,184485,7200,0.232658,0.0,clay-center,depth_1_05_5.020,468969,0.00038666639011353254,0.5289396643638611,5,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,102.35749435424805,100794.5,0.5
2,201570,100794,160152,7200,0.232658,0.0,clay-center,depth_1_05_5.030,468969,0.00038666639011353254,0.5834195017814636,5,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,102.35749435424805,100794.5,0.5
3,201570,100794,137675,7200,0.232658,0.0,clay-center,depth_1_05_5.040,468969,0.00038666639011353254,0.6359535455703735,5,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,102.35749435424805,100794.5,0.5
4,201570,100794,120342,7200,0.232658,0.0,clay-center,depth_1_05_5.050,468969,0.00038666639011353254,0.6867964863777161,5,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,102.35749435424805,100794.5,0.5
5,201570,100794,103262,7200,0.232658,0.0,clay-center,depth_1_05_5.060,468969,0.00038666639011353254,0.7404494285583496,5,1,05,0.5,3593,0.846637,0.295286,1060.962598,17.682709966666668,5.974431e-06,102.35749435424805,100794.5,0.5
6,201570,100794,85245,7200,0.232658,0.0,clay-center,depth_1_05_5.070,468969,0.00038666639011353254,0.8000078201293945,5,1,05,0.5,4191,0.846637,0.295286,1237.543626,20.6257271,5.974431e-06,102.35749435424805,100794.5,0.5
7,201570,100794,64429,7200,0.232658,0.0,clay-center,depth_1_05_5.080,468969,0.00038666639011353254,0.8495994210243225,5,1,05,0.5,4790,0.846637,0.295286,1414.41994,23.573665666666667,5.974431e-06,102.35749435424805,100794.5,0.5
8,201570,100794,43447,7200,0.232658,0.0,clay-center,depth_1_05_5.090,468969,0.00038666639011353254,0.8834041357040405,5,1,05,0.5,5389,0.846637,0.295286,1591.2962539999999,26.52160423333333,5.974431e-06,102.35749435424805,100794.5,0.5
9,201570,100794,26446,7200,0.232658,0.0,clay-center,depth_1_05_5.100,468969,0.00038666639011353254,0.904306948184967,5,1,05,0.5,5988,0.846637,0.295286,1768.172568,29.4695428,5.974431e-06,102.35749435424805,100794.5,0.5
10,201570,100794,14759,7200,0.232658,0.0,clay-center,depth_1_05_5.110,468969,0.00038666639011353254,0.9158766269683838,5,1,05,0.5,6587,0.846637,0.295286,1945.048882,32.41748136666667,5.974431e-06,102.35749435424805,100794.5,0.5
11,201570,100794,7837,7200,0.232658,0.0,clay-center,depth_1_05_5.120,468969,0.00038666639011353254,0.9222022294998169,5,1,05,0.5,7186,0.846637,0.295286,2121.925196,35.365419933333335,5.974431e-06,102.35749435424805,100794.5,0.5
0,201570,100794,191949,7200,0.232658,0.0,clay-center,depth_1_05_6.010,468969,0.00038666639011353254,0.45933642983436584,6,1,05,0.5,598,0.846637,0.295286,176.581028,2.9430171333333335,5.974431e-06,102.13100600242616,100794.5,0.5
1,201570,100794,184538,7200,0.232658,0.0,clay-center,depth_1_05_6.020,468969,0.00038666639011353254,0.5289735794067383,6,1,05,0.5,1197,0.846637,0.295286,353.457342,5.8909557,5.974431e-06,102.13100600242616,100794.5,0.5
2,201570,100794,160205,7200,0.232658,0.0,clay-center,depth_1_05_6.030,468969,0.00038666639011353254,0.5842479467391968,6,1,05,0.5,1796,0.846637,0.295286,530.333656,8.838894266666667,5.974431e-06,102.13100600242616,100794.5,0.5
3,201570,100794,137675,7200,0.232658,0.0,clay-center,depth_1_05_6.040,468969,0.00038666639011353254,0.6368988752365112,6,1,05,0.5,2395,0.846637,0.295286,707.20997,11.786832833333333,5.974431e-06,102.13100600242616,100794.5,0.5
4,201570,100794,120286,7200,0.232658,0.0,clay-center,depth_1_05_6.050,468969,0.00038666639011353254,0.6881338357925415,6,1,05,0.5,2994,0.846637,0.295286,884.086284,14.7347714,5.974431e-06,102.13100600242616,100794.5,0.5
